improv_id,title,date,duration,url
792,The Small Meeting At The Village Hall Is Suddenly Interrupted,2019-10-07,04:05,https://www.youtube.com/watch?v=RoPj4uZ-2eg
793,The Unexpected Breakfast Incident,2019-01-28,18:00,https://www.youtube.com/watch?v=iMnzYWlgw1I
794,The Zoo,2021-11-18,12:17,https://www.youtube.com/watch?v=hbc8r0FLKwU
795,Three Wee Guys Commit A Crime,2023-09-20,15:27,https://www.youtube.com/watch?v=0ah7WAUJ1O4
796,Toaster Is Found In The Clyde Tunnel,2019-05-20,06:35,https://www.youtube.com/watch?v=ldtVBAM7wBE
797,Trying To Get Into A Place You're Barred From,2019-10-07,10:05,https://www.youtube.com/watch?v=VVCtjPtrIQQ
798,Two Breakfast,2023-12-05,06:56,https://www.youtube.com/watch?v=_yHKFjsiUNU
799,Two Lads Get Stuck In A Lift,2019-01-03,21:38,https://www.youtube.com/watch?v=r0ZlTprQ3aY
800,Two Strangers Have To Share A Taxi,2019-02-11,15:08,https://www.youtube.com/watch?v=cxbWjb2chmA
801,Undertaker Puts The Wrong Epitaph On A Gravestone,2019-10-14,07:22,https://www.youtube.com/watch?v=RshWjcSek7A
802,Vegan Turns Into Vegetable,2023-06-14,10:18,https://www.youtube.com/watch?v=1CYxNRTv5MY
803,Very Awkward Work Situation,2019-06-03,09:45,https://www.youtube.com/watch?v=CllOA_SKYKI
804,Wife Asks Husband If He Finds Her Friend Attractive,2023-03-15,14:30,https://www.youtube.com/watch?v=MRH2Jq408Qg
805,Winter Swimming Accident,2022-12-09,14:46,https://www.youtube.com/watch?v=2nFB7n_EOso
806,Woman Breaks Her New Year's Resolution,2023-01-06,02:47,https://www.youtube.com/watch?v=ifAHh0H97DE
807,Woman Builds A Boat,2020-10-05,16:37,https://www.youtube.com/watch?v=Dkvzgl6bSQo
808,Woman Buys Bass Guitar,2021-10-07,01:17,https://www.youtube.com/watch?v=_Xsj72-k-Jg
809,Woman Buys Expensive Kitchen Blender,2021-10-20,14:48,https://www.youtube.com/watch?v=THPhK_qEVVc
810,Woman Buys Hat,2022-12-16,06:11,https://www.youtube.com/watch?v=4btgMF9MTpg
811,Woman Buys New Clothes Pegs,2021-12-01,22:16,https://www.youtube.com/watch?v=juAmhoIEAas
812,Woman Buys New Double Glazing,2021-12-08,15:24,https://www.youtube.com/watch?v=s4IAzzS1aKA
813,Woman Buys Packet Of Seeds,2021-08-02,24:36,https://www.youtube.com/watch?v=AQNJeWeWcQI
814,Woman Buys Peleton,2022-07-15,12:53,https://www.youtube.com/watch?v=MwZd6AqY-SE
815,Woman Can't Find Plug Socket,2020-12-04,09:02,https://www.youtube.com/watch?v=OhaMZqzld3A
816,Woman Can't Hang Picture Straight,2022-10-25,07:09,https://www.youtube.com/watch?v=zljR1ZYnLzo
817,Woman Decides She's Had Enough,2020-11-27,08:00,https://www.youtube.com/watch?v=y9lbHnKHbaA
818,Woman Discovers New Plant,2021-10-27,02:37,https://www.youtube.com/watch?v=aRbMm0nxLi8
819,Woman Eats Sandwich,2023-09-11,07:10,https://www.youtube.com/watch?v=ZQqM1mFv6Ec
820,Woman Falls Asleep On Train And Wakes Up In Stranraer,2022-03-18,23:38,https://www.youtube.com/watch?v=DkuVIR90Mmg
821,Woman Falls Out Of Tree,2021-07-08,15:56,https://www.youtube.com/watch?v=8YwY318lE_E
822,Woman Finds A Bag Of Fish,2022-09-27,07:54,https://www.youtube.com/watch?v=vlGZemABXwo
823,Woman Finds Cat In Garden,2020-09-01,14:56,https://www.youtube.com/watch?v=MKn2vTnnACg
824,Woman Finds Secret Glass Lift,2019-02-18,26:16,https://www.youtube.com/watch?v=PLikK3fBmCk
825,Woman Finds Secret Room In House,2020-10-06,16:09,https://www.youtube.com/watch?v=2sqHvki6dwU
826,Woman Finds Something Strange In Husband's Slipper,2019-01-21,19:19,https://www.youtube.com/watch?v=GWg_qsWS4S0
827,Woman Finds Wounded Animal,2021-11-30,05:42,https://www.youtube.com/watch?v=TlZyQHz6MFY
828,Woman Gets Important Call,2022-02-10,15:01,https://www.youtube.com/watch?v=wD6o3Faujwg
829,Woman Gets Kicked Out Of Parents' Evening,2023-04-11,06:51,https://www.youtube.com/watch?v=Bpz3qd7VpIk
830,Woman Gets To Be On TV Show,2022-11-16,28:37,https://www.youtube.com/watch?v=z8xYCIAwb3o
831,Woman Goes Climbing,2022-01-26,07:55,https://www.youtube.com/watch?v=cs98cBrgqRM
832,Woman Goes For Walk In Park,2022-03-10,26:29,https://www.youtube.com/watch?v=LbHrDQmMLJY
833,Woman Goes Golfing,2022-01-21,23:38,https://www.youtube.com/watch?v=FMRDVj7fsbs
834,Woman Goes On Holiday,2022-04-22,19:49,https://www.youtube.com/watch?v=RFHbNDV4F88
835,Woman Goes To A Library,2021-10-26,20:06,https://www.youtube.com/watch?v=TaFT6Uvsg1s
836,Woman Is Convinced Her Taxi Driver Isn't Human,2020-08-03,10:46,https://www.youtube.com/watch?v=WgG6IKIyLmg
837,Woman Is Late For A Meeting,2020-07-14,02:11,https://www.youtube.com/watch?v=NjqNs1xkBMA
838,Woman Is Shocked To Be The Focus Of An Improv Story,2020-08-28,12:29,https://www.youtube.com/watch?v=_XFRGg8t6LI
839,Woman Is The 100th Caller In A Radio Competition,2022-10-27,01:18,https://www.youtube.com/watch?v=VJkyEDxn4qA
840,Woman Joins Dog Walking Club,2021-09-21,16:53,https://www.youtube.com/watch?v=2oGegtcrzWA
841,Woman Loses Her Toothbrush,2021-12-13,04:24,https://www.youtube.com/watch?v=jzPBgyOThk8
842,Woman Meets Craig,2023-04-17,00:26,https://www.youtube.com/watch?v=iroC9R3tBMk
843,Woman Orders Room Service,2021-12-07,15:11,https://www.youtube.com/watch?v=9_cQgrSbVpA
844,Woman Panic Orders A Takeaway At Midnight,2019-01-03,19:42,https://www.youtube.com/watch?v=cFEguZHW38c
845,Woman Quits Her Book Club,2022-10-04,10:32,https://www.youtube.com/watch?v=dcXeTPCMxok
846,Woman Quits Smoking,2022-01-27,01:34,https://www.youtube.com/watch?v=w8CP_mUsX1M
847,Woman Quits Teaching Job,2021-07-14,01:19,https://www.youtube.com/watch?v=Kz5qzZClnj0
848,Woman Sees A Light Outside Her Window,2020-07-09,09:07,https://www.youtube.com/watch?v=zw3-yt59hug
849,Woman Sneezes,2023-07-17,08:53,https://www.youtube.com/watch?v=wJIn7IfFxl8
850,Woman Steals Soap From Pub Toilet,2020-10-01,25:47,https://www.youtube.com/watch?v=vIA6gBE36eY
851,Woman Stops Paying Attention In A Meeting,2023-07-07,03:39,https://www.youtube.com/watch?v=9xt5E6n7XDc
852,Woman Takes Up Suping,2021-10-01,10:57,https://www.youtube.com/watch?v=JXg8NNUzHjU
853,Woman Tries To Learn Crochet,2022-06-22,02:09,https://www.youtube.com/watch?v=SZE1xwG9Fs4
854,Woman Uses Colleague's Milk,2020-06-25,17:25,https://www.youtube.com/watch?v=vNnGzEXb6TE
855,Woman Wakes Up In Car Boot,2019-07-29,11:18,https://www.youtube.com/watch?v=3jkVV8UmbbA
856,Woman's Car Breaks Down In The Middle Of The Night,2020-12-28,09:29,https://www.youtube.com/watch?v=_QLXOOm6J7c
857,You See An Old Friend In Greggs,2023-05-17,04:25,https://www.youtube.com/watch?v=QR65IQnB6QM
858,Young Lady Finds Keys,2018-12-28,18:58,https://www.youtube.com/watch?v=ky82Xnwlfmk
859,Man Shrinks Clothes,2021-11-26,29:20,https://www.youtube.com/watch?v=7-yASKpkNok
860,Gerard Butler gets caught shoplifting in Scotmid,NULL,29:48,https://www.youtube.com/watch?v=H_Aoe7HcK9E
861,High School Reunion,NULL,35:01,https://www.youtube.com/watch?v=FbEI6FqZaS8
862,Man Builds a Robot,NULL,26:23,https://www.youtube.com/watch?v=LHbmq_8TpHU
863,Man builds a theme park,NULL,15:33,https://www.youtube.com/watch?v=xB10MGZ71Tg
864,Man Can Read People's Thoughts,NULL,13:03,https://www.youtube.com/watch?v=RPccn3PC3d0
865,Man Gets Banned From Favourite Forum,NULL,15:23,https://www.youtube.com/watch?v=a0Shf6qXYdA
866,Man Inherits a House,NULL,21:08,https://www.youtube.com/watch?v=SFYSpuzuGkE
867,Man Lives in the Wilderness (Duck Story),NULL,20:30,https://www.youtube.com/watch?v=tZwIli-IaJ4
868,Man watches Polaroid develop,NULL,47:10,https://www.youtube.com/watch?v=qaCFqVEOSkY
869,Man's clothes change colour,NULL,09:19,https://www.youtube.com/watch?v=0U7403_I4YM
870,The bus breaks down,NULL,18:23,https://www.youtube.com/watch?v=SXISXlEJxD8
871,The Mistaken Bank Deposit,NULL,26:45,https://www.youtube.com/watch?v=GAM_MLA4Ii4
872,The Panini Press,NULL,12:55,https://www.youtube.com/watch?v=roFEcd1vFuI
873,A Painting Comes to LIfe,NULL,31:46,https://www.youtube.com/watch?v=dF-soJQz1p8
874,Bandercraig,NULL,26:14,https://www.youtube.com/watch?v=6XE2dCmLRQ4
875,Biker Gang Have Long Awaited Meet Up,NULL,11:02,https://www.youtube.com/watch?v=vBKYnZ2asvI
876,Dinner With Favourite Celeb,NULL,40:00,https://www.youtube.com/watch?v=sblJDwcAVgc
877,Dog Starts Talking To Owner,NULL,15:37,https://www.youtube.com/watch?v=9HtggkDbaTE
878,Endless Pee,NULL,07:20,https://www.youtube.com/watch?v=5y82v2hIrAM
879,Glesga Man Gets Lost In Bad Area of New York,NULL,07:57,https://www.youtube.com/watch?v=hTw2-AJT3AM
880,Magic Rug in Forest,NULL,28:06,https://www.youtube.com/watch?v=JiwfBzqLqJY
881,Man on the Telly,NULL,32:27,https://www.youtube.com/watch?v=UTB5WDeH3s4
882,No Hair Product,NULL,20:00,https://www.youtube.com/watch?v=0ri1YySJfK4
883,Stale Bread (Abusive ASMR in stereo!),NULL,19:32,https://www.youtube.com/watch?v=RcEmPwFoGYs
884,The Candle,NULL,13:52,https://www.youtube.com/watch?v=ULYBZiqF3Ak
885,The Cupboard,NULL,30:51,https://www.youtube.com/watch?v=kUu2fMn-wfg
886,The Mystery Bakery,NULL,17:55,https://www.youtube.com/watch?v=M6O5C39HTFE
887,The Roast Chicken,NULL,08:18,https://www.youtube.com/watch?v=JZRosTZHzAU
888,Two Lads Get Stuck In A Lift,NULL,21:40,https://www.youtube.com/watch?v=t5cLOLznHeA
889,Woman Panic Orders Takeaway,NULL,19:31,https://www.youtube.com/watch?v=UFsEulbbRRA
890,A Couple Buys a New Bed,NULL,30:00,https://www.youtube.com/watch?v=qqAKAfspYXk
891,A Dog Grows Arms,NULL,19:21,https://www.youtube.com/watch?v=aCKIVIyNTyg
892,Celeb In Toilet / Man Sells Toilet Seat,NULL,16:56,https://www.youtube.com/watch?v=mlNpLCMOBWo
893,Couple Go Car Shopping,NULL,10:00,https://www.youtube.com/watch?v=nbVUmkgcdlg
894,Glasgow Uni Student on Work Experience at the Barras,NULL,25:00,https://www.youtube.com/watch?v=kN3gb8-Uusc
895,Guy Finds False Teeth,NULL,02:48,https://www.youtube.com/watch?v=tTEVbxJjkoA
896,Guy Meets Girlfriend's Parents,NULL,21:17,https://www.youtube.com/watch?v=5WEImKndeGQ
897,Guys Gets Cancelled For A Crime He Didn't Commit,NULL,19:33,https://www.youtube.com/watch?v=goORsoV8m-A
898,Man Gets Hearing Test,NULL,11:50,https://www.youtube.com/watch?v=gggiIWngt6M
899,Man Killed By Motor. A Christian Story.,NULL,22:38,https://www.youtube.com/watch?v=0-YIiQQbpoI
900,Man Needs Pen,NULL,01:55,https://www.youtube.com/watch?v=MkyIEbqjgQI
901,Man Needs Shite At Funeral,NULL,22:11,https://www.youtube.com/watch?v=3_FL_f11cJE
902,Man Quits His Job,NULL,21:25,https://www.youtube.com/watch?v=X5CeQS2leX4
903,Man Tries New Flavour of Pot Noodle,NULL,25:04,https://www.youtube.com/watch?v=RRn59AN-Szk
904,News Anchor Gets Hard On Live On Air,NULL,13:44,https://www.youtube.com/watch?v=KKdZbcfhzQA
905,Sausages On A Train Track,NULL,16:23,https://www.youtube.com/watch?v=pFO7nvbUs70
906,Teacher Has Nervous Breakdown,NULL,15:04,https://www.youtube.com/watch?v=mcXdBps3KCA
907,The Metal Detector,NULL,27:41,https://www.youtube.com/watch?v=VFzoqUophhQ
908,The Mysterious Trouser Pocket,NULL,21:14,https://www.youtube.com/watch?v=PR7Vse6HfyE
909,The Suspiciously Talented Son,NULL,18:13,https://www.youtube.com/watch?v=c6rJyzi0F_s
910,Toaster in the Clyde Tunnel,NULL,06:51,https://www.youtube.com/watch?v=wIDeKtn0X6Q
911,Unexpected Breakfast Incident,NULL,17:50,https://www.youtube.com/watch?v=3BCn1tUYx88
912,Vasectomy/Dreams,NULL,35:57,https://www.youtube.com/watch?v=_TkKKR5mfX8
913,Woman Finds Secret Glass Lift,NULL,26:15,https://www.youtube.com/watch?v=Tr7qJX0Zing
914,Man Gets Rekt On Frosties And It Ruins His Entire Life,2020-07-20,09:15,https:⧸⧸www.youtube.com⧸watch?v=xrUzE3NdKbw
915,Man Plays The Amusements,2024-11-18,35:20,https:⧸⧸www.youtube.com⧸watch?v=UbkpR_TC4IU
916,Man Swallows His Gum,2024-11-08,26:40,https:⧸⧸www.youtube.com⧸watch?v=V6gdj0MTPY8
917,Man Chooses Wrong Halloween Costume,2024-10-31,15:29,https:⧸⧸www.youtube.com⧸watch?v=hCSBYOjuqUQ
918,Man Works On A Cruise Ship,2024-10-25,20:08,https:⧸⧸www.youtube.com⧸watch?v=T2p7Gzvf_og
919,Man Drinks Lime Cordial,2024-10-23,08:34,https:⧸⧸www.youtube.com⧸watch?v=PxDnzqYNSO8
920,Man Finds Mysterious DVD,2024-10-22,16:42,https:⧸⧸www.youtube.com⧸watch?v=kak04X2tyCw
921,Man Upsets Wrathful Vampire,2024-10-21,11:31,https:⧸⧸www.youtube.com⧸watch?v=CgklNOUfIxk
922,Man Is Born In 1974,2024-10-19,03:26,https:⧸⧸www.youtube.com⧸watch?v=K2WApnqLq5E
923,Man Sees Out His 40's With A Bang,2024-10-11,08:37,https:⧸⧸www.youtube.com⧸watch?v=5ugtEPb-uWQ
924,Man Has A Mid Life Crisis,2024-10-08,14:42,https:⧸⧸www.youtube.com⧸watch?v=FVn5u9dtjAs
925,Man Makes A Fool Of Himself,2024-10-07,15:23,https:⧸⧸www.youtube.com⧸watch?v=PbFI4Z7vCMw
926,Man Gets Exposed On National TV,2024-09-30,28:40,https:⧸⧸www.youtube.com⧸watch?v=xg5uOqj9lCg
927,Man Joins A Boy Band,2024-09-27,14:10,https:⧸⧸www.youtube.com⧸watch?v=2LcrjpwN37A
928,Unaware Tourist Get's Battered In Rough Area Of Glasgow,2024-09-28,03:57,https:⧸⧸www.youtube.com⧸watch?v=9BB68y4mqu4
929,Man Plays High Stakes Bingo,2024-09-19,32:07,https:⧸⧸www.youtube.com⧸watch?v=cJRT7MjgnwA
930,Man Returns Overdue Library Book,2024-09-10,05:26,https:⧸⧸www.youtube.com⧸watch?v=jpzrlxOdtDI
931,Man Brushes Teeth,2024-09-05,12:45,https:⧸⧸www.youtube.com⧸watch?v=Gl8V5WBPAcM
932,Man Gets A Hype Train To Work,2024-09-05,07:00,https:⧸⧸www.youtube.com⧸watch?v=X-EO_N-uVbo
933,Man Enters Martial Arts Tournament,2024-09-04,02:14,https:⧸⧸www.youtube.com⧸watch?v=oOLTNXsdBjM
934,Family Digs Hole In Garden,2020-07-07,06:08,https:⧸⧸www.youtube.com⧸watch?v=GXcDScmshgc
935,Man Can't Stick Something To His Wall,2024-09-03,03:39,https:⧸⧸www.youtube.com⧸watch?v=srD4tebGaLU
936,Pubman Gets Sober,2024-09-02,08:59,https:⧸⧸www.youtube.com⧸watch?v=zw47zDfrj7A
937,Man Makes A Disgusting Cup Of Tea,2024-08-23,05:13,https:⧸⧸www.youtube.com⧸watch?v=aZ0Pb-gpGkE
938,Man Messes Up Handshake,2024-08-20,26:24,https:⧸⧸www.youtube.com⧸watch?v=nGyXeTAKsjM
939,Man Forgets His Son's Name,2024-08-15,01:30,https:⧸⧸www.youtube.com⧸watch?v=Mk3pADnaAbw
940,Man Pulls Wire,2024-08-13,07:32,https:⧸⧸www.youtube.com⧸watch?v=xnf7af3w14U
941,You Kiss The Dames But You Don't Ask Their Names,2024-08-12,07:11,https:⧸⧸www.youtube.com⧸watch?v=FA_aFFMyeiI
942,service user places order 18 minutes before closing time,2024-08-02,06:33,https:⧸⧸www.youtube.com⧸watch?v=pj_mLt39laY
943,Woman Goes To Their High School Prom,2024-07-30,09:05,https:⧸⧸www.youtube.com⧸watch?v=uJH-i3lUO50
944,Woman Has Relevant Information Concerning Searchline Request,2024-07-29,05:15,https:⧸⧸www.youtube.com⧸watch?v=n2gyOKmW44U
945,Woman Competes In The Olympics,2024-07-26,11:50,https:⧸⧸www.youtube.com⧸watch?v=fWVK5FWjaEY
946,Amateur DJ Has His First Proper Gig,2024-07-17,19:55,https:⧸⧸www.youtube.com⧸watch?v=6Z70BYjg0jc
947,"hi Limy,  I'm from Japan. It is a nice streamer, thankyou",2024-07-15,06:07,https:⧸⧸www.youtube.com⧸watch?v=yLU3rSbvnqI
948,Man Has A Very Meta Experience,2024-06-27,04:28,https:⧸⧸www.youtube.com⧸watch?v=18EXuBMN1nw
949,Man Travels To The USA For The First Time,2024-06-26,33:56,https:⧸⧸www.youtube.com⧸watch?v=GqPPXiiuvfo
950,Man Buys Wrong Trousers,2024-06-25,06:45,https:⧸⧸www.youtube.com⧸watch?v=2_NE5THrJD8
951,Man Falls Asleep On Train,2024-06-24,08:01,https:⧸⧸www.youtube.com⧸watch?v=GOdgZ746ypc
952,Father of Three Has A Night Out,2024-06-21,08:03,https:⧸⧸www.youtube.com⧸watch?v=FA4zkodDrxo
953,Hard English Border,2024-06-07,15:08,https:⧸⧸www.youtube.com⧸watch?v=QwLt63kcLQw
954,"Man Gets Lost In Hohenwald, Tennessee",2024-05-30,12:34,https:⧸⧸www.youtube.com⧸watch?v=eMGzNuEhoGc
955,Man Gets Trauma Dumped,2024-05-28,09:21,https:⧸⧸www.youtube.com⧸watch?v=0srTex5ndug
956,Man Auditions For Role In Soap Opera,2024-05-24,16:36,https:⧸⧸www.youtube.com⧸watch?v=Um3zG8lQzqo
957,Man Joins Sun Life Over 50's Plan,2024-05-24,10:43,https:⧸⧸www.youtube.com⧸watch?v=7Zfac2ScYkI
958,Man Makes Big Mistake At Work,2024-05-22,36:07,https:⧸⧸www.youtube.com⧸watch?v=B-UU0AgTqmQ
959,Couple Take Holiday Scuba Lesson,2024-05-21,12:26,https:⧸⧸www.youtube.com⧸watch?v=dX2zWQn_tUk
960,Man Buys Hat,2024-05-21,06:33,https:⧸⧸www.youtube.com⧸watch?v=4RvR0HfEHo8
961,AI Helper Replaces Artist,2024-05-20,09:37,https:⧸⧸www.youtube.com⧸watch?v=1Cr2KUxC0u0
962,Man Wins Michelin Star,2024-05-17,08:41,https:⧸⧸www.youtube.com⧸watch?v=3HS80uSgJYA
963,Person Goes into Cheddars And Can't Pay The Bill,2024-05-17,11:46,https:⧸⧸www.youtube.com⧸watch?v=b3hVwCD9gM8
964,Man Finds A Suspicious Dog,2024-05-14,07:59,https:⧸⧸www.youtube.com⧸watch?v=0wTF9cfMA2Q
965,American Trucker Becomes Priest,2024-05-14,06:55,https:⧸⧸www.youtube.com⧸watch?v=G4SIoeZb5oo
966,Man Attends Eurovision,2024-05-13,11:23,https:⧸⧸www.youtube.com⧸watch?v=WJRKRFAEQWg
967,Man Thinks He Can Turn Invisible,2024-05-10,19:25,https:⧸⧸www.youtube.com⧸watch?v=Zaupwidqk0I
968,Man Calls Into The Radio,2024-05-10,16:26,https:⧸⧸www.youtube.com⧸watch?v=VFRJlC0Npb4
969,Improv This...,2024-05-10,15:45,https:⧸⧸www.youtube.com⧸watch?v=OqhsKTXCVLA
970,Man Has Glamping Mishap,2024-05-09,09:42,https:⧸⧸www.youtube.com⧸watch?v=Oiwd-xfxVOg
971,Man Visits Stonehenge,2024-05-09,09:26,https:⧸⧸www.youtube.com⧸watch?v=5rPOwL4hKeU
972,Man Has Mental Breakdown On A Train,2024-05-08,11:35,https:⧸⧸www.youtube.com⧸watch?v=ei5-PrNyI44
973,Man Changes Name By Deed Poll,2024-05-08,15:29,https:⧸⧸www.youtube.com⧸watch?v=Lowhzt8iXck
974,3 Weeks Guys Get Set Upon,2024-05-07,10:34,https:⧸⧸www.youtube.com⧸watch?v=j2-BwAeYclY
975,"Woman Sleeps On Train, Wakes Up In Fife, Bewildered",2024-05-06,05:13,https:⧸⧸www.youtube.com⧸watch?v=SouLiYKNI3Q
976,Man Meets His Idol,2024-05-06,12:08,https:⧸⧸www.youtube.com⧸watch?v=rPZmVv6g-VQ
977,Man Loses All His Shoes,2024-05-03,14:45,https:⧸⧸www.youtube.com⧸watch?v=FYq79-Wn4Gc
978,Man Decides to Ignore Laws of Gravity,2024-05-03,03:36,https:⧸⧸www.youtube.com⧸watch?v=Btb0_ll08a4
979,Man Can Change One Thing He Regrets,2024-05-03,10:05,https:⧸⧸www.youtube.com⧸watch?v=afMcz9hdVe4
980,Man Finds A Genie,2024-04-12,01:44,https:⧸⧸www.youtube.com⧸watch?v=519nFn7nXdA
981,Man in Gallery,2020-12-10,22:44,https:⧸⧸www.youtube.com⧸watch?v=se35jElTWMw
982,Man Wraps Christmas Presents,2023-12-22,11:13,https:⧸⧸www.youtube.com⧸watch?v=pvktBNqhMPQ
983,Man Runs Out Of Time,2023-12-21,01:38,https:⧸⧸www.youtube.com⧸watch?v=nrX3JcWl5Fo
984,Man Finds Something Under Partner's Pillow,2023-12-20,01:37,https:⧸⧸www.youtube.com⧸watch?v=DKl7GfRIxjk
985,Man Plays Hide And Seek,2023-12-19,11:50,https:⧸⧸www.youtube.com⧸watch?v=j_-HSL8Bejo
986,Man Goes On Top Of The Pops,2023-12-18,18:49,https:⧸⧸www.youtube.com⧸watch?v=GL6GYCGm1OQ
987,Man Gets On With It,2023-12-15,01:07,https:⧸⧸www.youtube.com⧸watch?v=VRprVOyNQ3U
988,Man Gets Trapped In IKEA,2023-12-14,06:07,https:⧸⧸www.youtube.com⧸watch?v=bFMI13wua_Q
989,Man Goes There,2023-12-13,07:26,https:⧸⧸www.youtube.com⧸watch?v=8jDq1krTm6M
990,A Person Daydreams,2023-12-12,10:57,https:⧸⧸www.youtube.com⧸watch?v=lvOPmoMPtYs
991,Man Falls Out Of Plane,2023-12-11,00:34,https:⧸⧸www.youtube.com⧸watch?v=7LOg94r3J3Y
992,Man Falls Into Pool,2023-12-08,02:34,https:⧸⧸www.youtube.com⧸watch?v=HG9bTN5IN_s
993,Man Cannae Handle A Joke,2023-12-07,02:03,https:⧸⧸www.youtube.com⧸watch?v=Ma6nnklYaSw
994,Man Finds Clown Shoes,2023-12-06,08:21,https:⧸⧸www.youtube.com⧸watch?v=7owLgkRv_cE
995,Two Breakfast,2023-12-05,06:56,https:⧸⧸www.youtube.com⧸watch?v=_yHKFjsiUNU
996,Book Signing Goes Wrong,2023-12-04,01:03,https:⧸⧸www.youtube.com⧸watch?v=yTPZk6yWwTo
997,Man Scrapes Ice Off Car,2023-12-01,01:14,https:⧸⧸www.youtube.com⧸watch?v=WQ3L_wWzE9o
998,Man Gets Takeaway,2023-11-30,01:50,https:⧸⧸www.youtube.com⧸watch?v=RcTXDR6gdVc
999,Man Finds 100 Diamonds,2023-11-29,03:02,https:⧸⧸www.youtube.com⧸watch?v=WDF1xNkQF2U
1000,Man Catches Sleeve On Door Handle,2023-11-28,01:39,https:⧸⧸www.youtube.com⧸watch?v=SrF7udL2_XI
1001,Man Decides To Start His Own Twitch Stream,2023-11-27,01:15,https:⧸⧸www.youtube.com⧸watch?v=YNAT5gHbxgU
1002,Man Gets On Wrong Plane,2023-11-24,00:13,https:⧸⧸www.youtube.com⧸watch?v=aXRijU_0Vpg
1003,Man Ditches His Own Wedding Halfway Through,2023-11-23,01:40,https:⧸⧸www.youtube.com⧸watch?v=c7E5mEy-VTA
1004,Man Loses Bike,2023-11-22,07:00,https:⧸⧸www.youtube.com⧸watch?v=ZnqJzCtH6eY
1005,Man Boards Wrong Train,2023-11-21,18:53,https:⧸⧸www.youtube.com⧸watch?v=CdX8bBp2Jhc
1006,Man Goes Into Neighbour's House,2023-11-20,00:31,https:⧸⧸www.youtube.com⧸watch?v=mLXvITcexUg
1007,Man Celebrates Christmas Early,2023-11-17,13:28,https:⧸⧸www.youtube.com⧸watch?v=KYMUxArlTA8
1008,Man Visits Texas,2023-11-16,00:42,https:⧸⧸www.youtube.com⧸watch?v=cfrEgJ1fFkc
1009,Man HATES His Audience,2023-11-15,09:05,https:⧸⧸www.youtube.com⧸watch?v=ws8hC17RrXA
1010,Man Buys New Tap,2023-11-14,02:35,https:⧸⧸www.youtube.com⧸watch?v=KJ_VOwUwLbo
